,090002.OF,165509.OF,161216.OF,050002.OF,159915.OF,165511.OF
319,0.5538047833956361,0.2461951244730122,0.10000009212879543,0.010000013600673367,0.010000028189484355,0.0799999582123986
320,0.5563234206224115,0.24367657845418378,0.1000000009233969,0.010000000137535764,0.010000000284852678,0.07999999957761954
321,0.5588438759678968,0.24115612310477041,0.10000000092734258,0.010000000139348202,0.0100000002883518,0.07999999957229034
322,0.5613777317162615,0.23862226735253073,0.10000000093123536,0.010000000141177953,0.010000000291850254,0.07999999956694429
323,0.5639250642457976,0.236074934819291,0.10000000093495691,0.010000000143005783,0.010000000295306259,0.07999999956164255
324,0.5664859360947495,0.23351406296691515,0.10000000093839832,0.010000000144813163,0.010000000298679543,0.07999999955644432
325,0.5690604244472357,0.230939574611385,0.1000000009414592,0.010000000146582123,0.01000000030193091,0.0799999995514072
326,0.5716486030968255,0.2283513959593129,0.10000000094395717,0.010000000148280983,0.01000000030499276,0.07999999954663056
327,0.5742505486906139,0.22574945036372598,0.10000000094577012,0.010000000149886168,0.010000000307814004,0.07999999954218996
328,0.5768663187287338,0.2231336803239143,0.10000000094747398,0.010000000151484625,0.010000000310569471,0.0799999995378237
329,0.5794960019408425,0.22050399711022103,0.10000000094906826,0.010000000153072851,0.010000000313246509,0.07999999953354878
330,0.5821396647904613,0.21786033425942308,0.1000000009502539,0.010000000154597777,0.010000000315729455,0.07999999952953456
331,0.5847973726544081,0.21520262639469745,0.10000000095103488,0.010000000156053039,0.010000000317996303,0.0799999995258103
332,0.5874692199040438,0.21253077914465732,0.10000000095143659,0.010000000157433988,0.010000000320025505,0.07999999952240275
333,0.590155261716654,0.2098447373318944,0.10000000095158107,0.01000000015874987,0.010000000321819724,0.07999999951930084
334,0.5928555770507342,0.20714442199798036,0.10000000095140045,0.010000000159975467,0.010000000323306493,0.07999999951660298
335,0.5955702481559885,0.20442975089335452,0.10000000095075118,0.010000000161068168,0.010000000324372024,0.07999999951446574
336,0.5982993375444828,0.2017006615065493,0.10000000094903545,0.010000000161901513,0.010000000324726347,0.0799999995133046
337,0.6010429620066602,0.19895703704853715,0.10000000094484054,0.0100000001621985,0.010000000323769671,0.07999999951399388
338,0.6038011259037678,0.19619887316136256,0.100000000934881,0.010000000161340896,0.010000000320213287,0.07999999951843462
339,0.6065739576720679,0.19342604140171227,0.1000000009262203,0.010000000160458168,0.010000000316262778,0.07999999952327856
340,0.6093614540271611,0.19063854494992244,0.10000000102293344,0.010000000177644654,0.010000000347916156,0.07999999947442213
341,0.6121637311049057,0.18783626774176965,0.1000000011533954,0.010000000200759905,0.010000000390672644,0.07999999940849661
342,0.614980812595854,0.18501918607675943,0.10000000132756477,0.010000000231617501,0.010000000447906167,0.07999999932029819
343,0.6178128074015636,0.18218719104153278,0.10000000155726317,0.010000000272396852,0.010000000523656034,0.07999999920358757
344,0.6206598012692284,0.1793401968752849,0.10000000185612601,0.01000000032564849,0.010000000622631698,0.07999999905108054
345,0.6235217011822399,0.17647829657914976,0.100000002239656,0.010000000394318942,0.010000000750255507,0.07999999885437975
346,0.6263986551725901,0.1736013421041948,0.100000002724826,0.010000000481697847,0.010000000912557969,0.07999999860413325
347,0.6292907596731999,0.1707092369989223,0.10000000333024706,0.010000000591463852,0.01000000111625986,0.07999999828990707
348,0.6321979358408164,0.16780206008623305,0.10000000407630501,0.01000000072772468,0.010000001368838208,0.07999999790008258
349,0.6351201217228802,0.16487987329472026,0.1000000049869953,0.010000000895357365,0.010000001679141857,0.07999999742090501
350,0.6380574030910086,0.16194259082111515,0.10000000609398225,0.0100000011007498,0.010000002058726165,0.07999999683441815
351,0.6410095847219371,0.15899040783915652,0.1000000074467687,0.010000001353654224,0.010000002525196089,0.07999999611328733
352,0.6439763922088321,0.15602359866760585,0.10000000913333225,0.010000001670978123,0.010000003109025548,0.07999999521022594
353,0.646957035101785,0.15304295359234546,0.10000001131746533,0.010000002083724162,0.010000003865998334,0.07999999403868163
354,0.6499504116061922,0.15004957410217978,0.10000001430449114,0.010000002649827894,0.0100000049005508,0.07999999243675825
355,0.652954431449282,0.14704554993132532,0.10000001863206812,0.010000003470914606,0.010000006394974816,0.07999999012143534
356,0.6560357056850409,0.14396429406297911,0.10000000025207484,0.010000000047191093,0.010000000086571635,0.07999999986614237
357,0.6590859783066654,0.14091402133897235,0.10000000035437073,0.010000000066642251,0.010000000121689166,0.07999999981166003
358,0.6621522245966255,0.1378477748896369,0.10000000051356957,0.010000000097017691,0.010000000176348932,0.07999999972680145
359,0.665234635603313,0.13476536363957964,0.10000000075662535,0.010000000143634183,0.010000000259996995,0.07999999959685083
360,0.6683323441834537,0.13166765469814704,0.10000000111741492,0.010000000213274681,0.01000000038463278,0.0799999994030769
361,0.6714456599810764,0.1285543383697476,0.10000000164747734,0.010000000316196226,0.010000000568257826,0.07999999911724467
362,0.6745726982949406,0.1254272992191528,0.10000000248340586,0.010000000478686922,0.010000000856596943,0.07999999866721699
363,0.6777080555,0.12229194038650704,0.10000000411077781,0.010000000792706194,0.010000001408844338,0.07999999780116461
364,0.680835917356463,0.11916407458350363,0.1000000080599354,0.01000000154833449,0.01000000272563432,0.07999999572612912
365,0.6839160234636231,0.11608395865188612,0.10000001789509089,0.010000003426570137,0.010000005978606435,0.07999999058422334
366,0.687278107483191,0.1127218921031402,0.10000000041401226,0.010000000079135825,0.010000000137025745,0.07999999978349503
367,0.6904748207155197,0.10952517790354671,0.10000000138102871,0.010000000260883619,0.010000000445310651,0.07999999929371049
368,0.6935505847778245,0.1064494074627722,0.10000000775321796,0.010000001448524132,0.010000002439315417,0.07999999611834584
369,0.6969803086762257,0.1030196913235572,0.10000000000021733,0.010000000000039243,0.010000000000064182,0.07999999999989646
370,0.6993058744825199,0.10069410314655049,0.10000002234807222,0.010000004240643637,0.010000007100873141,0.07999998868134066
371,0.6998837701782735,0.10011622949535556,0.10000000032652027,0.01000000005573356,0.010000000086900872,0.07999999985721608
372,0.6999997385539073,0.10000025009966498,0.10000001131725186,0.010000003971370146,0.010000005349624719,0.0799999907081812
